cluster_id,canonical_phrase,phrase_count,phrases
359,Ins Quite Right,1,"[""ins quite right""]"
360,266 Mhz,4,"[""mhz"", ""mhz p2 96 mb"", ""266 mhz"", ""mhz""]"
361,File Types,2,"[""file type native windows"", ""file types""]"
362,Launch Hey,2,"[""launch hey"", ""launch""]"
363,Composer,1,"[""composer""]"
364,Codes,1,"[""codes""]"
365,Implement Signed Scripts Entering,2,"[""implement signed scripts entering"", ""arch implement signed scripts""]"
366,I18N Dependencies,1,"[""i18n dependencies""]"
367,Meta,2,"[""meta"", ""meta""]"
368,Hip Deep,1,"[""hip deep""]"
369,Md4,1,"[""md4""]"
370,Iis,1,"[""iis""]"
371,Various Threads,2,"[""threads"", ""various threads""]"
372,Swap Foreground,1,"[""swap foreground""]"
373,Blank Browser,2,"[""blank browser"", ""blank browser window""]"
374,Display Run,1,"[""display run""]"
375,Netlib Thread,2,"[""netlib thread"", ""netlib""]"
376,Dns,1,"[""dns""]"
377,Rfe Ability,2,"[""rfe"", ""rfe ability""]"
378,Single Signon,3,"[""signon"", ""single signon"", ""signons""]"
379,List 10,1,"[""list 10""]"
380,End Tags,1,"[""end tags""]"
381,70S,1,"[""70s""]"
382,Redundancy,1,"[""redundancy""]"
383,Forward History,1,"[""forward history""]"
384,Password Dialog,2,"[""password dialog"", ""password dialog box starts""]"
385,Host,3,"[""host"", ""host"", ""hostname""]"
386,Genmodulebase,1,"[""genmodulebase""]"
387,Pop Folders,2,"[""pop folders"", ""loading pop folders""]"
388,Nt Sp5,2,"[""nt sp5"", ""nt5""]"
389,Necko Lands,8,"[""necko"", ""necko lands"", ""necko landing right"", ""necko"", ""necko"", ""necko responsibility"", ""post necko"", ""necko""]"
390,Www Authenticate,5,"[""authentication"", ""auth"", ""authenticate"", ""www authenticate"", ""authorization""]"
391,Routine Prepending Sd,2,"[""routine prepending sd"", ""uncompression routine prepending sd""]"
392,Displays,1,"[""displays""]"
393,Createattribute,1,"[""createattribute""]"
394,Mccabe,2,"[""mccabe"", ""mccabe""]"
395,Chars Lang,3,"[""chars lang"", ""latin1 chars lang"", ""latin chars lang""]"
396,Mailnews Mime,2,"[""mailnews"", ""mailnews mime""]"
397,Explicitly Changed,1,"[""explicitly changed""]"
398,Nsblockframe Cpp,2,"[""nsblockframe cpp"", ""nsblockframe""]"
399,Tooltip,4,"[""tooltip"", ""tooltips"", ""tooltips"", ""tooltip""]"
400,Longer Netscape Changing,3,"[""longer netscape changing"", ""netscape changing qa"", ""longer netscape changing qa""]"
401,Case Image,1,"[""case image""]"
402,Tabs Fenix,2,"[""tabs fenix"", ""pwa tabs fenix""]"
403,Html4 Support,1,"[""html4 support""]"
404,General Ini Section Parsing,1,"[""general ini section parsing""]"
405,Widget Set,2,"[""widget set"", ""widget set""]"
406,Seperate,2,"[""seperate"", ""separating""]"
407,Repaint,2,"[""repaint"", ""painting""]"
408,Renders,2,"[""renders"", ""rendered""]"
409,Dtds,2,"[""dtds"", ""dtd""]"
410,Agent Pref,2,"[""agent pref"", ""user agent pref""]"
411,Neatly Sidestep,2,"[""sidestep"", ""neatly sidestep""]"
412,Chromium,1,"[""chromium""]"
413,Body,1,"[""body""]"
414,Sidebar,2,"[""sidebar"", ""sidebar""]"
415,Popups,2,"[""popups"", ""popup""]"
416,Xul Localizable,4,"[""localizable xul file"", ""xul localizable"", ""non localizable xul"", ""xul non localizable xul""]"
417,Source Window,1,"[""source window""]"
418,Shouldn Work Completely,1,"[""shouldn work completely""]"
419,Tall Image,1,"[""tall image""]"
420,Selectable Items,1,"[""selectable items""]"
421,Button Css,2,"[""button css"", ""communicator button css""]"
422,Xul Non,4,"[""xul"", ""xul non"", ""xul css"", ""xul""]"
423,Browser Option,2,"[""browser option"", ""default browser option""]"
424,Control,1,"[""control""]"
425,Sp5 Changing Summary,2,"[""sp5 changing summary"", ""winnt4 sp5 changing summary""]"
426,Foomodule,1,"[""foomodule""]"
427,Location Apath,2,"[""apath"", ""location apath""]"
428,Comm Opt,2,"[""comm"", ""comm opt""]"
429,Netscape Confidential,2,"[""netscape confidential"", ""netscape confidential""]"
430,Expand Sz,3,"[""expand sz"", ""reg expand sz"", ""example reg expand sz""]"
431,Keypress Keyup,2,"[""onkeypress"", ""keypress keyup""]"
432,Summary Field,2,"[""summary field removing extraneous"", ""summary field""]"
433,Textarea,2,"[""textarea"", ""textarea""]"
434,Makefile,1,"[""makefile""]"
435,18 00,1,"[""18 00""]"
436,Right Click,1,"[""right click""]"
437,Nsipluginmanger Geturl,2,"[""nsipluginmanger geturl"", ""calling nsipluginmanger geturl""]"
438,Application Support,1,"[""application support""]"
439,Apps Html Dialogs,3,"[""apps html dialogs"", ""xp apps html"", ""xp apps html dialogs""]"
440,Beta3,3,"[""beta3"", ""beta2"", ""beta2""]"
441,Getcontent Aselement Islink,1,"[""getcontent aselement islink""]"
442,Xlink Title,2,"[""xlink"", ""xlink title""]"
443,Mathml,1,"[""mathml""]"
444,Webkit,1,"[""webkit""]"
445,Parent Window,2,"[""parent window"", ""child window""]"
446,Rjc,1,"[""rjc""]"
447,Getdragstate,1,"[""getdragstate""]"
448,Nss,1,"[""nss""]"
449,Macintosh Save,1,"[""macintosh save""]"
450,Netscape En Unix Shouldn,1,"[""netscape en unix shouldn""]"
451,Appleevents,2,"[""appleevents"", ""appleevent""]"
452,Damn Cnn,1,"[""damn cnn""]"
453,Select,4,"[""select"", ""selection"", ""selection"", ""selecting""]"
454,M11 Moving,2,"[""m11 moving"", ""m11 works correctly""]"
455,Focus Pseudo Class,1,"[""focus pseudo class""]"
456,Dotted Borders,5,"[""dotted"", ""dotted borders"", ""dotted"", ""dotted"", ""dotted line""]"
457,Generror,1,"[""generror""]"
458,Thread Pane,2,"[""thread pane"", ""thread pane""]"
459,Context Settings,2,"[""context settings"", ""style context settings""]"
460,Easily Confused,1,"[""easily confused""]"
461,Hardware,1,"[""hardware""]"
462,Context Menus,2,"[""context menus"", ""native context menus""]"
463,Architectural Work,2,"[""architectural work"", ""fundamental architectural work""]"
464,Shutdown Messenger,3,"[""shutdown"", ""shutdown messenger"", ""shutdown""]"
465,Putting Paw,1,"[""putting paw""]"
466,Border Style,3,"[""border style"", ""border"", ""border""]"
467,Nsifilespec Idl,2,"[""nsifilespec"", ""nsifilespec idl""]"
468,Screen,1,"[""screen""]"
469,Ship Beta,1,"[""ship beta""]"
470,Moi La Deluge Merci,1,"[""moi la deluge merci""]"
471,Dll Necko,3,"[""dll necko"", ""necko dll"", ""dll necko dll""]"
472,Ver,1,"[""ver""]"
473,Layout Base Src Nsframeimageloader,2,"[""layout base src nsframeimageloader"", ""base src nsframeimageloader cpp""]"
474,Pref Network Proxy Http,2,"[""pref network proxy http"", ""user pref network proxy""]"
475,Altgr Key,2,"[""altgr"", ""altgr key""]"
476,News Networking,2,"[""news networking"", ""mail news networking""]"
477,Window Means,1,"[""window means""]"
478,File Chrome,2,"[""file chrome"", ""file chrome messenger content""]"
479,Refactoring,1,"[""refactoring""]"
480,Hold,1,"[""hold""]"
481,Xptoolkit Xpwidget,1,"[""xptoolkit xpwidget""]"
482,Navigation,1,"[""navigation""]"
483,Premature Scroll Bar,1,"[""premature scroll bar""]"
484,Download Tgz,4,"[""tgz"", ""download tgz"", ""download tgz file"", ""tgz files""]"
485,Max Element,2,"[""max element"", ""max element size""]"
486,Unix Shouldn,2,"[""unix shouldn"", ""unix""]"
487,Agent String,2,"[""agent string"", ""user agent string""]"
488,Scrolling Disabled,1,"[""scrolling disabled""]"
489,Issue Set,1,"[""issue set""]"
490,Exhibit,1,"[""exhibit""]"
491,Ui Spec,1,"[""ui spec""]"
492,Native Context,1,"[""native context""]"
493,Samba,1,"[""samba""]"
494,Ns Style User Modify,1,"[""ns style user modify""]"
495,Xml Xhtml,2,"[""xhtml"", ""xml xhtml""]"
496,Change Pushed,1,"[""change pushed""]"
497,Title Attribute,1,"[""title attribute""]"
498,Text Frames,1,"[""text frames""]"
499,Page Title,3,"[""page title"", ""title html"", ""page title html""]"
500,Nt Xp,1,"[""nt xp""]"
501,Selected Option,2,"[""selected option"", ""selected option drawn""]"
502,Anymore,1,"[""anymore""]"
503,Trivia Sake,1,"[""trivia sake""]"
504,Chapter,1,"[""chapter""]"
505,Span,1,"[""span""]"
506,Quit,1,"[""quit""]"
507,Buzilla,1,"[""buzilla""]"
508,Level,1,"[""level""]"
509,Nsnull Aview Null View,1,"[""nsnull aview null view""]"
510,Idl,1,"[""idl""]"
511,Mats,1,"[""mats""]"
512,Recorded,1,"[""recorded""]"
513,Min,1,"[""min""]"
514,Ui Add,1,"[""ui add""]"
515,Skin Work,1,"[""skin work""]"
516,Available Shortly,1,"[""available shortly""]"
517,Box Handy,1,"[""box handy""]"
518,Workaround,1,"[""workaround""]"
519,00 950A,2,"[""00 950a"", ""00 950""]"
520,Spawned,1,"[""spawned""]"
521,Shy,1,"[""shy""]"
522,Test Suite Compliance,1,"[""test suite compliance""]"
523,Nitpick,1,"[""nitpick""]"
524,Independent,1,"[""independent""]"
525,Jay,1,"[""jay""]"
526,Clsid,1,"[""clsid""]"
527,Akkana,1,"[""akkana""]"
528,Des,1,"[""des""]"
529,Layout Constraints,1,"[""layout constraints""]"
530,Api,1,"[""api""]"
531,Clipboard,2,"[""clipboard"", ""clipboard""]"
532,Middle,1,"[""middle""]"
533,Public,1,"[""public""]"
534,Embed,1,"[""embed""]"
535,Set Default,2,"[""set default"", ""default""]"
536,Replay,1,"[""replay""]"
537,Iterators,1,"[""iterators""]"
538,Area Instead,1,"[""area instead""]"
539,Gated,1,"[""gated""]"
540,Instead Returned,1,"[""instead returned""]"
541,Match,1,"[""match""]"
542,Wallet,1,"[""wallet""]"
543,Sun Firewall,1,"[""sun firewall""]"
544,Graphical,1,"[""graphical""]"
545,Link Toolbar,6,"[""toolbar"", ""link toolbar"", ""toolbars"", ""toolbar"", ""toolbar behavior"", ""toolbar""]"
546,Deprecated,1,"[""deprecated""]"
547,Stupid Error,2,"[""stupid error"", ""correct stupid error""]"
548,Undo,1,"[""undo""]"
549,Standard Mode,1,"[""standard mode""]"
550,Main Iteration,2,"[""main iteration"", ""main iteration""]"
551,Item Viewholders,1,"[""item viewholders""]"
552,Document Body Style,1,"[""document body style""]"
553,Called Twice,1,"[""called twice""]"
554,Specific,1,"[""specific""]"
555,Text Pull,1,"[""text pull""]"
556,Ticket,1,"[""ticket""]"
557,Method,1,"[""method""]"
558,Username Password,2,"[""password"", ""username password""]"
559,Ascale,1,"[""ascale""]"
560,Remarking,1,"[""remarking""]"
561,Geckoautocompletestoragedelegate,1,"[""geckoautocompletestoragedelegate""]"
562,Bogus Clearing,1,"[""bogus clearing""]"
563,Gfx Text,1,"[""gfx text""]"
564,Unusable,1,"[""unusable""]"
565,Nsidombaseappcore,1,"[""nsidombaseappcore""]"
566,Sspi,1,"[""sspi""]"
567,Valeski,1,"[""valeski""]"
568,Html Metabug,1,"[""html metabug""]"
569,Easy Way,1,"[""easy way""]"
570,Scott Work,1,"[""scott work""]"
571,Tree Scrolls,1,"[""tree scrolls""]"
572,Breaking,1,"[""breaking""]"
573,Viewing Pleasure,1,"[""viewing pleasure""]"
574,Oji,2,"[""oji"", ""oji""]"
575,Press,1,"[""press""]"
576,Mis,1,"[""mis""]"
577,266,1,"[""266""]"
578,Home Httpd Html,1,"[""home httpd html""]"
579,Custom,1,"[""custom""]"
580,Nsobjectloadingcontent,1,"[""nsobjectloadingcontent""]"
581,Critical,1,"[""critical""]"
582,M10 Damn Cnn Removed,1,"[""m10 damn cnn removed""]"
583,P2 Enhancement,1,"[""p2 enhancement""]"
584,Safari,1,"[""safari""]"
585,Rick 1W,1,"[""rick 1w""]"
586,Cancel Button,1,"[""cancel button""]"
587,Positioning,1,"[""positioning""]"
588,Key Html,1,"[""key html""]"
589,Cfg,1,"[""cfg""]"
590,Event Viewer,1,"[""event viewer""]"
591,Destinctive,1,"[""destinctive""]"
592,Annoyed Usually Available,1,"[""annoyed usually available""]"
593,Live,1,"[""live""]"
594,Evena,1,"[""evena""]"
595,Closing Useless,2,"[""closing useless"", ""appropriate closing useless""]"
596,Watching,1,"[""watching""]"
597,Eip Ff,3,"[""eip"", ""eip ff"", ""eip""]"
598,Nseventstatemanager,1,"[""nseventstatemanager""]"
599,Stranger,1,"[""stranger""]"
600,Behaviour Spec,1,"[""behaviour spec""]"
601,Mlines,1,"[""mlines""]"
602,Resummarizing,1,"[""resummarizing""]"
603,Ready,1,"[""ready""]"
604,Known Ahead,1,"[""known ahead""]"
605,Res Samples,1,"[""res samples""]"
606,Keyword Server,1,"[""keyword server""]"
607,Bluejay,1,"[""bluejay""]"
608,Service Creates,1,"[""service creates""]"
609,Setattr,1,"[""setattr""]"
610,Structs,1,"[""structs""]"
611,Content Type,1,"[""content type""]"
612,Did Intend,1,"[""did intend""]"
613,Requestor,1,"[""requestor""]"
614,Previous,1,"[""previous""]"
615,Intended,1,"[""intended""]"
616,Dont,1,"[""dont""]"
617,Patch V0,1,"[""patch v0""]"
618,Design Decision,1,"[""design decision""]"
619,Margin 1Em,1,"[""margin 1em""]"
620,Autocomplete,1,"[""autocomplete""]"
621,Unless Qa,1,"[""unless qa""]"
622,Verfied,1,"[""verfied""]"
623,Crash,1,"[""crash""]"
624,String Smrtupdt,1,"[""string smrtupdt""]"
625,Resize Browser,2,"[""resize browser"", ""resize browser window""]"
626,Gzip,1,"[""gzip""]"
627,Page Loading Communicator,1,"[""page loading communicator""]"
628,Deleted Feature,1,"[""deleted feature""]"
629,Inquiry,1,"[""inquiry""]"
630,Mcom,1,"[""mcom""]"
631,Bmw,1,"[""bmw""]"
632,Var,1,"[""var""]"
633,Gif,1,"[""gif""]"
634,Founder,1,"[""founder""]"
635,Copy Operation,1,"[""copy operation""]"
636,Expanding,1,"[""expanding""]"
637,Help Roll,1,"[""help roll""]"
638,Visited,1,"[""visited""]"
639,App,1,"[""app""]"
640,Email Talked,1,"[""email talked""]"
641,Copyright,1,"[""copyright""]"
642,Os Field,1,"[""os field""]"
643,Vectra Vl,1,"[""vectra vl""]"
644,Objecturichanged,1,"[""objecturichanged""]"
645,M9 Feel Free,1,"[""m9 feel free""]"
646,Reappears,1,"[""reappears""]"
647,Extraction,1,"[""extraction""]"
648,Mozillazine Page,1,"[""mozillazine page""]"
649,Bonsai,1,"[""bonsai""]"
650,Lets,2,"[""lets"", ""lets""]"
651,Idiot,1,"[""idiot""]"
652,Dashed,1,"[""dashed""]"
653,Ascent,1,"[""ascent""]"
654,Gimp Works Fine Reassigning,1,"[""gimp works fine reassigning""]"
655,Nsichannel,1,"[""nsichannel""]"
656,Nscssframeconstructor,1,"[""nscssframeconstructor""]"
657,Href Foo Html,1,"[""href foo html""]"
658,Movegeckoicon,1,"[""movegeckoicon""]"
659,Listed,1,"[""listed""]"
660,Shrink,1,"[""shrink""]"
661,Machines,1,"[""machines""]"
662,Usual According,1,"[""usual according""]"
663,Classification,1,"[""classification""]"
664,Experiment Fenix,1,"[""experiment fenix""]"
665,Messenger Content Default,2,"[""messenger content default"", ""chrome messenger content default""]"
666,Plugin,2,"[""plugin"", ""plugins""]"
667,Unused,1,"[""unused""]"
668,Gtk Signal Connect Object,1,"[""gtk signal connect object""]"
669,Truncated,1,"[""truncated""]"
670,Head,1,"[""head""]"
671,Anotify,1,"[""anotify""]"
672,Terminated,1,"[""terminated""]"
673,Bugscape,1,"[""bugscape""]"
674,Addressee Line,2,"[""addressee"", ""addressee line""]"
675,Protocol,1,"[""protocol""]"
676,Work,1,"[""work""]"
677,Globaloverlay,1,"[""globaloverlay""]"
678,Closes Fall,1,"[""closes fall""]"
679,Icab,1,"[""icab""]"
680,Hover Style,1,"[""hover style""]"
681,Map Element,1,"[""map element""]"
682,Code Incorrectly M10 Reassigning,1,"[""code incorrectly m10 reassigning""]"
683,File Followup,1,"[""file followup""]"
684,Bndl,1,"[""bndl""]"
685,Passed,1,"[""passed""]"
686,710,1,"[""710""]"
687,Webshell,1,"[""webshell""]"
688,Cell,1,"[""cell""]"
689,Automated Attack Programs,1,"[""automated attack programs""]"
690,Tmpl,1,"[""tmpl""]"
691,Dispatching,1,"[""dispatching""]"
692,General,1,"[""general""]"
693,Troublesome,1,"[""troublesome""]"
694,Impersonates,1,"[""impersonates""]"
695,Workflow,1,"[""workflow""]"
696,Wizard,1,"[""wizard""]"
697,Vendorcomment,1,"[""vendorcomment""]"
698,Gfx Widgets Enabled,1,"[""gfx widgets enabled""]"
699,00 Customer Wants Ability,1,"[""00 customer wants ability""]"
700,Jsinterp,1,"[""jsinterp""]"
701,Mail Did,1,"[""mail did""]"
702,Xif,1,"[""xif""]"
703,Different Platforms React,1,"[""different platforms react""]"
704,Arg,1,"[""arg""]"
705,Goback Goforward,1,"[""goback goforward""]"
706,Leaks,1,"[""leaks""]"
707,Percentage,1,"[""percentage""]"
708,Putting,1,"[""putting""]"
709,Cubicle,1,"[""cubicle""]"
710,Window History,1,"[""window history""]"
711,Netkeeping Seal,1,"[""netkeeping seal""]"
712,Corners,1,"[""corners""]"
713,Row,1,"[""row""]"
714,Instantiate,1,"[""instantiate""]"
715,Ktlint,1,"[""ktlint""]"
716,Blockquote,1,"[""blockquote""]"
717,Getinstallorder,1,"[""getinstallorder""]"
718,Content Sinks,1,"[""content sinks""]"
719,Numbers Mean Moving,1,"[""numbers mean moving""]"
720,Sites,1,"[""sites""]"
721,Ascii Data,1,"[""ascii data""]"
722,Address Book Window,1,"[""address book window""]"
723,Browser Yields Premature,1,"[""browser yields premature""]"
724,Legal,1,"[""legal""]"
725,Bit Bucket,2,"[""bucket"", ""bit bucket""]"
726,Components Close Add Optional,1,"[""components close add optional""]"
727,Control Panel,1,"[""control panel""]"
728,Linktag,1,"[""linktag""]"
729,Line Terminated Data,1,"[""line terminated data""]"
730,Wbr,1,"[""wbr""]"
731,Gtk,1,"[""gtk""]"
732,Multiselect,1,"[""multiselect""]"
733,Functions,1,"[""functions""]"
734,Submited,1,"[""submited""]"
735,Directory Listing,1,"[""directory listing""]"
736,Course Defeats,1,"[""course defeats""]"
737,Chrome Urls,1,"[""chrome urls""]"
738,Menu Behavior Lower,1,"[""menu behavior lower""]"
739,Fetch,1,"[""fetch""]"
740,Force,1,"[""force""]"
741,Gtk Selection Data,1,"[""gtk selection data""]"
742,Test8,1,"[""test8""]"
743,Download Html,1,"[""download html""]"
744,10 Pt,1,"[""10 pt""]"
745,Redo,1,"[""redo""]"
746,Quantify,1,"[""quantify""]"
747,Original Subject,1,"[""original subject""]"
748,Tonewcstring,1,"[""tonewcstring""]"
749,Nsstopwatch Putting,1,"[""nsstopwatch putting""]"
750,Hooking,1,"[""hooking""]"
751,Xul Xml,2,"[""xul xml"", ""xul xml xhtml""]"
752,Winnt4 Sp5,2,"[""winnt4 sp5"", ""winnt4 sp5 changing""]"
753,Communicator,1,"[""communicator""]"
754,Feature Complete,1,"[""feature complete""]"
755,Treat,1,"[""treat""]"
756,Major,1,"[""major""]"
757,Editorsetselectionfromoffset,1,"[""editorsetselectionfromoffset""]"
758,Nstimergtk,1,"[""nstimergtk""]"
759,Dpi,1,"[""dpi""]"
760,15Th Retarget,1,"[""15th retarget""]"
761,Ptr,1,"[""ptr""]"
762,Include Help,1,"[""include help""]"
763,Longer Promising,1,"[""longer promising""]"
764,Js Invoke,1,"[""js invoke""]"
765,Ttbox,1,"[""ttbox""]"
766,Sched,1,"[""sched""]"
767,Time,1,"[""time""]"
768,Real Problem,1,"[""real problem""]"
769,Type Native,1,"[""type native""]"
770,Blinking,2,"[""blinking"", ""blink""]"
771,Const,1,"[""const""]"
772,Comctl32 Dll,2,"[""comctl32"", ""comctl32 dll""]"
773,Discontiguous Selection,1,"[""discontiguous selection""]"
774,Autofill,1,"[""autofill""]"
775,Checksetup,1,"[""checksetup""]"
776,Wine Download,1,"[""wine download""]"
777,Script,2,"[""script"", ""script""]"
778,Smart Window,1,"[""smart window""]"
779,Seamonkey Non Crypto,1,"[""seamonkey non crypto""]"
780,07 13 33 Enhancements,1,"[""07 13 33 enhancements""]"
781,015F,2,"[""015f"", ""013f""]"
782,Properties Windows,2,"[""properties windows"", ""properties windows ver""]"
783,Sizes Message Window,1,"[""sizes message window""]"
784,Cloned Window,2,"[""cloned window"", ""clone window""]"
785,Sync Strings Workflow,1,"[""sync strings workflow""]"
786,Stream,1,"[""stream""]"
787,Shapes,1,"[""shapes""]"
788,Picker Dialog,1,"[""picker dialog""]"
789,Output,1,"[""output""]"
790,Authors,1,"[""authors""]"
791,C1 7F,1,"[""c1 7f""]"
792,Html Document Inside,1,"[""html document inside""]"
793,Fallback,1,"[""fallback""]"
794,Shrink Wrapping,2,"[""shrink wrapping"", ""wrapping""]"
795,Internet Config,1,"[""internet config""]"
796,Xx Seconds,1,"[""xx seconds""]"
797,Deluge,1,"[""deluge""]"
798,Access,1,"[""access""]"
799,Truncation,1,"[""truncation""]"
800,Called Took,1,"[""called took""]"
801,Added Word Arch,1,"[""added word arch""]"
802,Recently Closed,1,"[""recently closed""]"
803,Getskippedcontent,1,"[""getskippedcontent""]"
804,Followup,1,"[""followup""]"
805,Vote,1,"[""vote""]"
806,Transitional,1,"[""transitional""]"
807,W3Proxy,1,"[""w3proxy""]"
808,Imagelib,1,"[""imagelib""]"
809,Snipe,1,"[""snipe""]"
810,P3 450,1,"[""p3 450""]"
811,Choffman Sez,1,"[""choffman sez""]"
812,Provider Request,1,"[""provider request""]"
813,En X11,1,"[""en x11""]"
814,Ecx Ds 013F Esi,2,"[""ecx ds 013f esi"", ""ds 013f esi fs""]"
815,Background Highlight,2,"[""highlight"", ""background highlight""]"
816,Hasn Gone,1,"[""hasn gone""]"
817,Compliance,1,"[""compliance""]"
818,Approval,1,"[""approval""]"
819,Verticalalignframes,1,"[""verticalalignframes""]"
820,07 13 33,1,"[""07 13 33""]"
821,Performance Analysis Clobbering,1,"[""performance analysis clobbering""]"
822,Url Parsing,1,"[""url parsing""]"
823,Required Did,1,"[""required did""]"
824,Message Netscape Caused,1,"[""message netscape caused""]"
825,International,1,"[""international""]"
826,M10 Added Dependencies,1,"[""m10 added dependencies""]"
827,Times Updating Qa,1,"[""times updating qa""]"
828,Destroyed,1,"[""destroyed""]"
829,Libxpcom,1,"[""libxpcom""]"
830,Navigator Exits File,1,"[""navigator exits file""]"
831,Nullplugin,1,"[""nullplugin""]"
832,Current Page,1,"[""current page""]"
833,Addressing Field,1,"[""addressing field""]"
834,Appcore Shutdown,4,"[""shutdown change appcores"", ""appcore shutdown"", ""appcore shutdown change"", ""appcore shutdown change appcores""]"
835,Pasting,1,"[""pasting""]"
836,Webtools,1,"[""webtools""]"
837,Named Anchor,1,"[""named anchor""]"
838,Compact Attribute,1,"[""compact attribute""]"
839,Gdb,1,"[""gdb""]"
840,Declaring Type,1,"[""declaring type""]"
841,Grumble,1,"[""grumble""]"
842,Filemon,1,"[""filemon""]"
843,Exception,1,"[""exception""]"
844,Keyboard Layout,3,"[""keyboard layout"", ""international keyboard"", ""international keyboard layout""]"
845,Depend,2,"[""depend"", ""depends""]"
846,Square,1,"[""square""]"
847,Username,1,"[""username""]"
848,Mcd Bij,1,"[""mcd bij""]"
849,Overflow Area,1,"[""overflow area""]"
850,Edittext,1,"[""edittext""]"
851,Editshell Exit,2,"[""editshell exit"", ""calls editshell exit""]"
852,Strings,1,"[""strings""]"
853,Confidential,1,"[""confidential""]"
854,Watchlist,1,"[""watchlist""]"
855,Line Engineers,1,"[""line engineers""]"
856,Pull,1,"[""pull""]"
857,Splitter,1,"[""splitter""]"
858,M30 Mass,1,"[""m30 mass""]"
859,Soft,1,"[""soft""]"
860,Ctrl,1,"[""ctrl""]"
861,Ought,1,"[""ought""]"
862,Results Scrolling,2,"[""results scrolling"", ""expected results scrolling""]"
863,Rel,1,"[""rel""]"
864,Xpcom,1,"[""xpcom""]"
865,Produces,1,"[""produces""]"
866,Beta Unless,1,"[""beta unless""]"
867,Mascent,1,"[""mascent""]"
868,Ua Css,1,"[""ua css""]"
869,Nav Window,1,"[""nav window""]"
870,Corrupted,1,"[""corrupted""]"
871,Gmain,1,"[""gmain""]"
872,Mouseover Links,1,"[""mouseover links""]"
873,Nimbus Experiment,1,"[""nimbus experiment""]"
874,Adapt,1,"[""adapt""]"
875,Poster,1,"[""poster""]"
876,Point Closing,1,"[""point closing""]"
877,Succession,1,"[""succession""]"
878,Alternative Text,1,"[""alternative text""]"
879,Generate Bookmarks Folders Automatically,1,"[""generate bookmarks folders automatically""]"
880,Accepting,1,"[""accepting""]"
881,Progress,1,"[""progress""]"
882,Run Ins,1,"[""run ins""]"
883,Ime,1,"[""ime""]"
884,Device,1,"[""device""]"
885,Finish Rendering,1,"[""finish rendering""]"
886,Ender,1,"[""ender""]"
887,Regions,1,"[""regions""]"
888,Desired Size,1,"[""desired size""]"
889,Future Moving,1,"[""future moving""]"
890,Time Stamp,1,"[""time stamp""]"
891,Doctype,1,"[""doctype""]"
892,Applet,2,"[""applet"", ""applets""]"
893,Image Url,1,"[""image url""]"
894,Url Bar,1,"[""url bar""]"
895,Classic,1,"[""classic""]"
896,Existing Words,1,"[""existing words""]"
897,Updateview Drops Dirty Rects,1,"[""updateview drops dirty rects""]"
898,Till,1,"[""till""]"
899,Eborderstyle,1,"[""eborderstyle""]"
900,Sec,1,"[""sec""]"
901,Pub Users,1,"[""pub users""]"
902,Pref Cleanup,1,"[""pref cleanup""]"
903,Pointy,1,"[""pointy""]"
904,Magic Number,1,"[""magic number""]"
905,Content Area,1,"[""content area""]"
906,Handling Hasn Gone,1,"[""handling hasn gone""]"
907,Connection,2,"[""connection"", ""connection""]"
908,Boys,1,"[""boys""]"
909,Upper,1,"[""upper""]"
910,Best Results View,1,"[""best results view""]"
911,Fires,1,"[""fires""]"
912,Trigger Repaint,1,"[""trigger repaint""]"
913,Talkback,2,"[""talkback"", ""talkback""]"
914,Link Types,1,"[""link types""]"
915,Schedule,1,"[""schedule""]"
916,Close Add Optional User,1,"[""close add optional user""]"
917,Ia32,1,"[""ia32""]"
918,Html Input,1,"[""html input""]"
919,Fun,1,"[""fun""]"
920,Document Inside Apprunner,1,"[""document inside apprunner""]"
921,Separator,1,"[""separator""]"
922,List Style,1,"[""list style""]"
923,Support Urls,1,"[""support urls""]"
924,Localizable,1,"[""localizable""]"
925,Xor,1,"[""xor""]"
926,Mail Specific,1,"[""mail specific""]"
927,Messenger,1,"[""messenger""]"
928,Dead Key,2,"[""dead key"", ""dead keys""]"
929,Whiteboard,1,"[""whiteboard""]"
930,M20,1,"[""m20""]"
931,Require Passwords,1,"[""require passwords""]"
932,Japanese,1,"[""japanese""]"
933,Minus Extension,1,"[""minus extension""]"
934,Dl Compact,3,"[""dl compact"", ""compact dls"", ""compact dl""]"
935,User Modify,1,"[""user modify""]"
936,Caption,2,"[""caption"", ""captions""]"
937,Quantify Trace,1,"[""quantify trace""]"
938,Form Element,1,"[""form element""]"
939,Cite,1,"[""cite""]"
940,Nsmacmessagepump,1,"[""nsmacmessagepump""]"
941,Js Set,1,"[""js set""]"
942,Happy Campers,1,"[""happy campers""]"
943,Unlikely Case,1,"[""unlikely case""]"
944,Pgdn,1,"[""pgdn""]"
945,Menu Shell Append,1,"[""menu shell append""]"
946,Cut Copy,1,"[""cut copy""]"
947,Uber,1,"[""uber""]"
948,Imported,1,"[""imported""]"
949,Arguments,1,"[""arguments""]"
950,Panels,1,"[""panels""]"
951,Mfirstchild,1,"[""mfirstchild""]"
952,Feature Arch Implement Signed,1,"[""feature arch implement signed""]"
953,Rod Hooked,1,"[""rod hooked""]"
954,Httpd,1,"[""httpd""]"
955,255 Characters,1,"[""255 characters""]"
956,Topsy Turvy,1,"[""topsy turvy""]"
957,Manager,1,"[""manager""]"
