cluster_id,canonical_phrase,phrase_count,phrases
349,macosx debug intermittent,1,"[""macosx debug intermittent""]"
350,editor checkbox false fix,1,"[""editor checkbox false fix""]"
351,nsThreadManager shutdown ContentParent,1,"[""nsThreadManager shutdown ContentParent""]"
352,APZ ScrollFrame disabled,1,"[""APZ ScrollFrame disabled""]"
353,NetworkError services-settings,1,"[""NetworkError services-settings""]"
354,nimbus.fml.yaml developer channel only,1,"[""nimbus.fml.yaml developer channel only""]"
355,msgHdr scope fix,1,"[""msgHdr scope fix""]"
356,amazon sample page form,1,"[""amazon sample page form""]"
357,no crashes 12 weeks,1,"[""no crashes 12 weeks""]"
358,delayedKillTest hang,1,"[""delayedKillTest hang""]"
359,MGuardShape foldsTo GVN hack,1,"[""MGuardShape foldsTo GVN hack""]"
360,expected colors deepEqual,1,"[""expected colors deepEqual""]"
361,exit-status -1,1,"[""exit-status -1""]"
362,1080p 4K monitor,1,"[""1080p 4K monitor""]"
363,Category 2 interaction,1,"[""Category 2 interaction""]"
364,Quick Heal no response,1,"[""Quick Heal no response""]"
365,textencoder-utf16-surrogates shadowrealm,1,"[""textencoder-utf16-surrogates shadowrealm""]"
366,Review Checker CFR missing,1,"[""Review Checker CFR missing""]"
367,platforminfo.py chunking integration,1,"[""platforminfo.py chunking integration""]"
368,ZoneCellIter evictNursery failure,1,"[""ZoneCellIter evictNursery failure""]"
369,build list integration,1,"[""build list integration""]"
370,recurrence prevention root cause,1,"[""recurrence prevention root cause""]"
371,skins/standard CSS,1,"[""skins/standard CSS""]"
372,corporate MITM root cert,1,"[""corporate MITM root cert""]"
373,virtual machine bluescreen,1,"[""virtual machine bluescreen""]"
374,studies pref workaround,1,"[""studies pref workaround""]"
375,leak analysis disabled,1,"[""leak analysis disabled""]"
376,duplicate 1530097,1,"[""duplicate 1530097""]"
377,Pontoon dark reference,1,"[""Pontoon dark reference""]"
378,account re-enabled,1,"[""account re-enabled""]"
379,triangle.js comment crash trigger,1,"[""triangle.js comment crash trigger""]"
380,UI smoke test flakiness,1,"[""UI smoke test flakiness""]"
381,inactive heading menu icon,1,"[""inactive heading menu icon""]"
382,CalDAV ics import freeze,1,"[""CalDAV ics import freeze""]"
383,pointer corruption linked list,1,"[""pointer corruption linked list""]"
384,VPX crashguard content process,1,"[""VPX crashguard content process""]"
385,supported retailer sites,1,"[""supported retailer sites""]"
386,numSamples numFrames calculation,1,"[""numSamples numFrames calculation""]"
387,cookies.txt file verified,1,"[""cookies.txt file verified""]"
388,workaround side effect,1,"[""workaround side effect""]"
389,funnel entrypoint parameter,1,"[""funnel entrypoint parameter""]"
390,FILE_SHARE_DELETE missing,1,"[""FILE_SHARE_DELETE missing""]"
391,EXCEPTION_BREAKPOINT content process,1,"[""EXCEPTION_BREAKPOINT content process""]"
392,CompositorVsyncScheduler composite crash,1,"[""CompositorVsyncScheduler composite crash""]"
393,two addressee limit,1,"[""two addressee limit""]"
394,ExtensionTestUtils loadExtension,1,"[""ExtensionTestUtils loadExtension""]"
395,KernCollider mergeSlot,1,"[""KernCollider mergeSlot""]"
396,Create Profile button failure,1,"[""Create Profile button failure""]"
397,ExternalFunctions LLVMFuzzerInitialize,1,"[""ExternalFunctions LLVMFuzzerInitialize""]"
398,uplift debug fix,1,"[""uplift debug fix""]"
399,nsGNOMEShellService GIO port,1,"[""nsGNOMEShellService GIO port""]"
400,scaled-down image drag,1,"[""scaled-down image drag""]"
401,commit access Level 3,1,"[""commit access Level 3""]"
402,linux2204-64-wayland,1,"[""linux2204-64-wayland""]"
403,address picker blocked,1,"[""address picker blocked""]"
404,nsXREDirProvider DoStartup crash,1,"[""nsXREDirProvider DoStartup crash""]"
405,built lib dependency,1,"[""built lib dependency""]"
406,UBSAN_OPTIONS fast_unwind_on_fatal,1,"[""UBSAN_OPTIONS fast_unwind_on_fatal""]"
407,M12 verified all platforms,1,"[""M12 verified all platforms""]"
408,128 esr crash persists,1,"[""128 esr crash persists""]"
409,heap buffer overflow read,1,"[""heap buffer overflow read""]"
410,intrinsic_ExecuteModule,1,"[""intrinsic_ExecuteModule""]"
411,tab crash quarter share,1,"[""tab crash quarter share""]"
412,add to home screen icon,1,"[""add to home screen icon""]"
413,matches Comps,1,"[""matches Comps""]"
414,null check assert added,1,"[""null check assert added""]"
415,ICE all candidates initialized,1,"[""ICE all candidates initialized""]"
416,releases_v120 backport,1,"[""releases_v120 backport""]"
417,sec-audit marking,1,"[""sec-audit marking""]"
418,pre-98602 attachment fix,1,"[""pre-98602 attachment fix""]"
419,Marketplace closed,1,"[""Marketplace closed""]"
420,RDM Firefox Android UA,1,"[""RDM Firefox Android UA""]"
421,Super+Tab blocked,1,"[""Super+Tab blocked""]"
422,serious blocker,1,"[""serious blocker""]"
423,drawSnapshot failed,1,"[""drawSnapshot failed""]"
424,AddShutdownBlockers static cleared,2,"[""RemoveShutdownBlockers null static pointer"", ""AddShutdownBlockers static cleared""]"
425,LD opcode loop unrolling,1,"[""LD opcode loop unrolling""]"
426,bidi control override frame,1,"[""bidi control override frame""]"
427,PIdleScheduler IPC discarded,1,"[""PIdleScheduler IPC discarded""]"
428,GC disablement removed,1,"[""GC disablement removed""]"
429,browserAction openPopup timeout,1,"[""browserAction openPopup timeout""]"
430,10078ms exceeds 10000ms,1,"[""10078ms exceeds 10000ms""]"
431,safe mode freeze persists,1,"[""safe mode freeze persists""]"
432,div vs button drag,1,"[""div vs button drag""]"
433,multiple href setting,1,"[""multiple href setting""]"
434,2000 crashes 1200 installs,1,"[""2000 crashes 1200 installs""]"
435,verifyme keyword,1,"[""verifyme keyword""]"
436,sqrtf half dot,1,"[""sqrtf half dot""]"
437,pink element autoscroll,1,"[""pink element autoscroll""]"
438,textLength-3 SVG reftest,1,"[""textLength-3 SVG reftest""]"
439,all recipes marked invalid,1,"[""all recipes marked invalid""]"
440,NPP_DestroyStream invoked too often,1,"[""NPP_DestroyStream invoked too often""]"
441,staging QA signoff,1,"[""staging QA signoff""]"
442,FREQ=MONTHLY BYDAY BYSETPOS combination,1,"[""FREQ=MONTHLY BYDAY BYSETPOS combination""]"
443,nsBidiPresUtils TraverseFrames,1,"[""nsBidiPresUtils TraverseFrames""]"
444,NECKO_HTTP access violation,1,"[""NECKO_HTTP access violation""]"
445,DOMWindow leak OOM,1,"[""DOMWindow leak OOM""]"
446,gloda index_msg.js,1,"[""gloda index_msg.js""]"
447,selected profile indicator missing,1,"[""selected profile indicator missing""]"
448,autofill sidebar crash,1,"[""autofill sidebar crash""]"
449,migrated account,1,"[""migrated account""]"
450,keepIterHeader redundant,1,"[""keepIterHeader redundant""]"
451,intermittent failure,1,"[""intermittent failure""]"
452,RTL bidi resolution trigger,1,"[""RTL bidi resolution trigger""]"
453,shutdown hang backout,1,"[""shutdown hang backout""]"
454,unresponsive script warning,1,"[""unresponsive script warning""]"
455,TI large function recompile,1,"[""TI large function recompile""]"
456,WMF content process removal,1,"[""WMF content process removal""]"
457,ESR 128 regression Firefox 131,1,"[""ESR 128 regression Firefox 131""]"
458,JSBugMon manual tracking,1,"[""JSBugMon manual tracking""]"
459,innocuous assertion,1,"[""innocuous assertion""]"
460,17% frame drop rate,1,"[""17% frame drop rate""]"
461,Quick Heal browser sandbox,1,"[""Quick Heal browser sandbox""]"
462,cairo-gtk3-x11-wayland toolkit regression,1,"[""cairo-gtk3-x11-wayland toolkit regression""]"
463,nursery-allocatable AllocKind,1,"[""nursery-allocatable AllocKind""]"
464,embedder set timing,1,"[""embedder set timing""]"
465,hardcoded OS version values,1,"[""hardcoded OS version values""]"
466,browser_dbg timeout 370s,1,"[""browser_dbg timeout 370s""]"
467,jaws.jar JRE workaround,1,"[""jaws.jar JRE workaround""]"
468,nsNSSComponent mMutex deadlock,1,"[""nsNSSComponent mMutex deadlock""]"
469,Single SignOn browser crash,1,"[""Single SignOn browser crash""]"
470,ISO-8859-1 mCharset initialization,1,"[""ISO-8859-1 mCharset initialization""]"
471,ICE gather false result,1,"[""ICE gather false result""]"
472,ChildProcessChannelListener OnChannelReady,1,"[""ChildProcessChannelListener OnChannelReady""]"
473,keyboard text highlight pdf.js,2,"[""keyboard text highlight pdf.js"", ""pdf.js Editor highlight""]"
474,overflow: auto grid,1,"[""overflow: auto grid""]"
475,milestone target update,1,"[""milestone target update""]"
476,browser-only load workaround,1,"[""browser-only load workaround""]"
477,third addressee line missing,1,"[""third addressee line missing""]"
478,py3 taskcluster timeout backout,1,"[""py3 taskcluster timeout backout""]"
479,Thunderbird topcrash rank,1,"[""Thunderbird topcrash rank""]"
480,addTagCallback general.js,1,"[""addTagCallback general.js""]"
481,Intel Atom unaffected,1,"[""Intel Atom unaffected""]"
482,RtlAnsiStringToUnicodeString crash,1,"[""RtlAnsiStringToUnicodeString crash""]"
483,clear icons,1,"[""clear icons""]"
484,enterprise_roots hang startup,1,"[""enterprise_roots hang startup""]"
485,image decode first drag,1,"[""image decode first drag""]"
486,UAT tracking,1,"[""UAT tracking""]"
487,MediaController re-created not reattached,1,"[""MediaController re-created not reattached""]"
488,trees closed XPCShell signing,1,"[""trees closed XPCShell signing""]"
489,shutdown order regression,1,"[""shutdown order regression""]"
490,XPCOMShutdownFinal static cleared,1,"[""XPCOMShutdownFinal static cleared""]"
491,crash absent in 140,1,"[""crash absent in 140""]"
492,body comment one paragraph,1,"[""body comment one paragraph""]"
493,ACodec deleted crash,1,"[""ACodec deleted crash""]"
494,uncached data task timeout,1,"[""uncached data task timeout""]"
495,awesomebar UI test suggestions,1,"[""awesomebar UI test suggestions""]"
496,P1 P2 stream candidates,1,"[""P1 P2 stream candidates""]"
497,ContentParent shutdown blocker lifecycle,1,"[""ContentParent shutdown blocker lifecycle""]"
498,NS_ERROR_ABORT,1,"[""NS_ERROR_ABORT""]"
499,cache cleared repro,1,"[""cache cleared repro""]"
500,VRAM tile invalidation,1,"[""VRAM tile invalidation""]"
501,ZDI December release,1,"[""ZDI December release""]"
502,ManifestProcessor SyntaxError,1,"[""ManifestProcessor SyntaxError""]"
503,Unicode password oversized,1,"[""Unicode password oversized""]"
504,register verify captcha,1,"[""register verify captcha""]"
505,AudioTrack crashing thread field,1,"[""AudioTrack crashing thread field""]"
506,first-line CSS animation interaction,1,"[""first-line CSS animation interaction""]"
507,form field not filled,1,"[""form field not filled""]"
508,libxp dependencies cookies,1,"[""libxp dependencies cookies""]"
509,ModuleErrored compiling state assertion,1,"[""ModuleErrored compiling state assertion""]"
510,toolbar,2,"[""toolbar"", ""tools bar""]"
511,MsgWaitForMultipleObjectsEx hang,1,"[""MsgWaitForMultipleObjectsEx hang""]"
512,"rgb(255,0,0) vs rgb(0,0,255)",1,"[""rgb(255,0,0) vs rgb(0,0,255)""]"
513,assert carried over,1,"[""assert carried over""]"
514,dialog dismisses without filling,1,"[""dialog dismisses without filling""]"
515,redundant D3D texture copy,1,"[""redundant D3D texture copy""]"
516,nsCSSFrameConstructor,2,"[""nsCSSFrameConstructor ContentRemoved"", ""nsCSSFrameConstructor""]"
517,not regression 2020,1,"[""not regression 2020""]"
518,unsubscribe calendar workaround,1,"[""unsubscribe calendar workaround""]"
519,calendar load 3-4 seconds hang,1,"[""calendar load 3-4 seconds hang""]"
520,intermediate surface iframe nesting,1,"[""intermediate surface iframe nesting""]"
521,gr2fonttest TTF testcase,1,"[""gr2fonttest TTF testcase""]"
522,failedplatform test fix,1,"[""failedplatform test fix""]"
523,HTTP2 proxy WS broken,1,"[""HTTP2 proxy WS broken""]"
524,CSS Animations regression Firefox 5,1,"[""CSS Animations regression Firefox 5""]"
525,118.0.2 not affected,1,"[""118.0.2 not affected""]"
526,scdetour.dll static dependency injection,1,"[""scdetour.dll static dependency injection""]"
527,release week hold,1,"[""release week hold""]"
528,scroll period dot logged,1,"[""scroll period dot logged""]"
529,openPopup resolved undefined,1,"[""openPopup resolved undefined""]"
530,DestroyStream StreamAsFile mismatch,1,"[""DestroyStream StreamAsFile mismatch""]"
531,pythonw console detached,1,"[""pythonw console detached""]"
532,disable Advanced Layers dogfooding,1,"[""disable Advanced Layers dogfooding""]"
533,Open Web Location Composer failure,1,"[""Open Web Location Composer failure""]"
534,Safe Form Fill,1,"[""Safe Form Fill""]"
535,Stylo WebRender nightly,1,"[""Stylo WebRender nightly""]"
536,packing state reset before readPixels,1,"[""packing state reset before readPixels""]"
537,null mSessionHistory crash,1,"[""null mSessionHistory crash""]"
538,ESR78 update re-enable,1,"[""ESR78 update re-enable""]"
539,Palm desktop software,2,"[""Palm desktop software"", ""Palm Desktop 2.5""]"
540,subframe embedder assert,2,"[""subframe embedder assert"", ""subframe creation assert""]"
541,SeaMonkey suite port,1,"[""SeaMonkey suite port""]"
542,multiple animation frames,1,"[""multiple animation frames""]"
543,aCC compiler ANSI compliance,1,"[""aCC compiler ANSI compliance""]"
544,testcrasher.dll CFI frames,1,"[""testcrasher.dll CFI frames""]"
545,AAudio backend framerate drop,1,"[""AAudio backend framerate drop""]"
546,Pernosco rr trace bare stack,1,"[""Pernosco rr trace bare stack""]"
547,windows11-64-24h2 asan,1,"[""windows11-64-24h2 asan""]"
548,ResumeCompositorImpl unified resume,2,"[""ResumeCompositorImpl unified resume"", ""compositor resume unification""]"
549,JS exception window permission,1,"[""JS exception window permission""]"
550,rdf chrome source directory,1,"[""rdf chrome source directory""]"
551,Bugbug regression detection,1,"[""Bugbug regression detection""]"
552,async module tab crash,1,"[""async module tab crash""]"
553,upstream nestegg fix,1,"[""upstream nestegg fix""]"
554,chaos_mode_flags=0xfb,1,"[""chaos_mode_flags=0xfb""]"
555,WebGL video playback Windows only,1,"[""WebGL video playback Windows only""]"
556,stats for nerds dropped frames,1,"[""stats for nerds dropped frames""]"
557,Ndr64pClientInit signature,1,"[""Ndr64pClientInit signature""]"
558,TinderboxPrint FAILURE,1,"[""TinderboxPrint FAILURE""]"
559,version 75 expiry,1,"[""version 75 expiry""]"
560,IPCError-browser ShutDownKill,1,"[""IPCError-browser ShutDownKill""]"
561,object Phi input hoisted,1,"[""object Phi input hoisted""]"
562,ContentParent ActorDestroy crash,1,"[""ContentParent ActorDestroy crash""]"
563,critical severity,1,"[""critical severity""]"
564,login register page affected,1,"[""login register page affected""]"
565,lock_life queue check,1,"[""lock_life queue check""]"
566,Firefox 117 fixed,1,"[""Firefox 117 fixed""]"
567,recording one frame,1,"[""recording one frame""]"
568,Netscape 6 RTM blocker,1,"[""Netscape 6 RTM blocker""]"
569,richlistitem querySelector error,1,"[""richlistitem querySelector error""]"
570,disabled XINPUT2,1,"[""disabled XINPUT2""]"
571,invisible pixel difference,1,"[""invisible pixel difference""]"
572,MOZ_USE_XINPUT2=1,1,"[""MOZ_USE_XINPUT2=1""]"
573,Fission integration,1,"[""Fission integration""]"
574,near-null release crash GC,1,"[""near-null release crash GC""]"
575,GeckoViewMediaControl process switching,1,"[""GeckoViewMediaControl process switching""]"
576,NS_ERROR_LOSS_OF_SIGNIFICANT_DATA,1,"[""NS_ERROR_LOSS_OF_SIGNIFICANT_DATA""]"
577,module request state relaxed,1,"[""module request state relaxed""]"
578,cancellation checks state assertions regression,1,"[""cancellation checks state assertions regression""]"
579,LCU reinstall fix,1,"[""LCU reinstall fix""]"
580,matches PRD,1,"[""matches PRD""]"
581,mozregression 5.3.0,1,"[""mozregression 5.3.0""]"
582,nsBaseWidget build bustage,1,"[""nsBaseWidget build bustage""]"
583,wgpu_core::global::Global,1,"[""wgpu_core::global::Global""]"
584,FindVisibleBounds recursive crash,1,"[""FindVisibleBounds recursive crash""]"
585,inactive closing,1,"[""inactive closing""]"
586,nsIStringBundle redundant,1,"[""nsIStringBundle redundant""]"
587,WebAssembly Debugger interaction,1,"[""WebAssembly Debugger interaction""]"
588,geolocation singleton null crash,1,"[""geolocation singleton null crash""]"
589,DOMCacheThread QM_TRY failure,1,"[""DOMCacheThread QM_TRY failure""]"
590,YouTube frame drop Android,1,"[""YouTube frame drop Android""]"
591,minidump stackwalk saved,1,"[""minidump stackwalk saved""]"
592,non-ASCII Windows path encoding,1,"[""non-ASCII Windows path encoding""]"
593,ride the trains no backport,1,"[""ride the trains no backport""]"
594,declarationInstantiation evaluation,1,"[""declarationInstantiation evaluation""]"
595,doorhanger proxy removed,1,"[""doorhanger proxy removed""]"
596,nsAppShell ProcessNextNativeEvent,1,"[""nsAppShell ProcessNextNativeEvent""]"
597,commented-out code triggers crash,1,"[""commented-out code triggers crash""]"
598,Fission without WebRender,1,"[""Fission without WebRender""]"
599,cross-platform fix verified,1,"[""cross-platform fix verified""]"
600,STUN address type mismatch,1,"[""STUN address type mismatch""]"
601,shopping experience experiment enrollment,1,"[""shopping experience experiment enrollment""]"
602,1fr column span,1,"[""1fr column span""]"
603,invalid recurrence rule freeze,1,"[""invalid recurrence rule freeze""]"
604,sys.stdout None,1,"[""sys.stdout None""]"
605,MOZ_SAMPLE_TYPE_S16,1,"[""MOZ_SAMPLE_TYPE_S16""]"
606,Enigmail migration broken,1,"[""Enigmail migration broken""]"
607,normalB setLength,1,"[""normalB setLength""]"
608,XPCOMGlueLoad undefined symbol startup,1,"[""XPCOMGlueLoad undefined symbol startup""]"
609,fixed 5.3.1,1,"[""fixed 5.3.1""]"
610,ObRegisterCallbacks kernel injection,1,"[""ObRegisterCallbacks kernel injection""]"
611,TikTok Like button,1,"[""TikTok Like button""]"
612,HLockHi call,1,"[""HLockHi call""]"
613,font-face src:local trigger,1,"[""font-face src:local trigger""]"
614,macosx1015 shippable,1,"[""macosx1015 shippable""]"
615,platform handling code maintainability,1,"[""platform handling code maintainability""]"
616,macOS 14.70 wrong version string,1,"[""macOS 14.70 wrong version string""]"
617,uBlock Origin false report,1,"[""uBlock Origin false report""]"
618,corrupt incomplete installation popup,1,"[""corrupt incomplete installation popup""]"
619,ListViewHolder,1,"[""ListViewHolder""]"
620,Media Feature Pack broken,1,"[""Media Feature Pack broken""]"
621,PauseCompositorFlickering rename,1,"[""PauseCompositorFlickering rename""]"
622,alloca stack overflow crash,1,"[""alloca stack overflow crash""]"
623,unicodeBidi embed animate,1,"[""unicodeBidi embed animate""]"
624,bisection regressing patch,1,"[""bisection regressing patch""]"
625,broken icon output,1,"[""broken icon output""]"
626,adb logcat crash log,1,"[""adb logcat crash log""]"
627,high-value tests rolling basis,1,"[""high-value tests rolling basis""]"
628,three landing backout attempts,1,"[""three landing backout attempts""]"
629,Gecko reusable metric definition,1,"[""Gecko reusable metric definition""]"
630,NS_ERROR_UNKNOWN_PROTOCOL channel open,1,"[""NS_ERROR_UNKNOWN_PROTOCOL channel open""]"
631,design feedback,1,"[""design feedback""]"
632,20MB GC memory drop,1,"[""20MB GC memory drop""]"
633,message exclusion targeting broken,1,"[""message exclusion targeting broken""]"
634,data steward review,1,"[""data steward review""]"
635,IMG3250.DLL,1,"[""IMG3250.DLL""]"
636,conditional sampler ifdef,1,"[""conditional sampler ifdef""]"
637,HCM color focus hover states,1,"[""HCM color focus hover states""]"
638,fullscreen landscape orientation broken,1,"[""fullscreen landscape orientation broken""]"
639,test_registerContentScripts_css,1,"[""test_registerContentScripts_css""]"
640,metrics yaml split Firefox 107,1,"[""metrics yaml split Firefox 107""]"
641,M-I M-C merge,1,"[""M-I M-C merge""]"
642,tier-1 platform build,1,"[""tier-1 platform build""]"
643,WMF PDM thread initialization,1,"[""WMF PDM thread initialization""]"
644,Lockwise open button,1,"[""Lockwise open button""]"
645,onboarding tracker blocker,1,"[""onboarding tracker blocker""]"
646,test harness root cause,1,"[""test harness root cause""]"
647,minimized test case,1,"[""minimized test case""]"
648,evalInWorker ES6 module,1,"[""evalInWorker ES6 module""]"
649,top-site background-image icons,1,"[""top-site background-image icons""]"
650,0.5% release bugs S2,1,"[""0.5% release bugs S2""]"
651,DocumentViewerImpl PresShell destruction,1,"[""DocumentViewerImpl PresShell destruction""]"
652,Win98 Linux RH6 tested,1,"[""Win98 Linux RH6 tested""]"
653,Microsoft Detours 2.0 bug,1,"[""Microsoft Detours 2.0 bug""]"
654,Gnome 3 MATE,1,"[""Gnome 3 MATE""]"
655,shopping.experience2023.ads.enabled,1,"[""shopping.experience2023.ads.enabled""]"
656,nsStringKey address operator rejection,1,"[""nsStringKey address operator rejection""]"
657,Cancel Save buttons unresponsive,1,"[""Cancel Save buttons unresponsive""]"
658,QM_TRY OkIf gBasePath,1,"[""QM_TRY OkIf gBasePath""]"
659,German special letter path misspelled,1,"[""German special letter path misspelled""]"
660,Http2Session Finish0RTT,1,"[""Http2Session Finish0RTT""]"
661,ASCII account name workaround,1,"[""ASCII account name workaround""]"
662,RecvCrossProcessRedirect content child,1,"[""RecvCrossProcessRedirect content child""]"
663,Ubuntu 17.10 gnome-desktop,1,"[""Ubuntu 17.10 gnome-desktop""]"
664,Chrome comparison framerate,1,"[""Chrome comparison framerate""]"
665,ConfigureCompositor destroyed window,1,"[""ConfigureCompositor destroyed window""]"
666,event name truncated,1,"[""event name truncated""]"
667,Arbitrary Code Guard,1,"[""Arbitrary Code Guard""]"
668,drop shadow,1,"[""drop shadow""]"
669,structured ingestion missing columns,1,"[""structured ingestion missing columns""]"
670,browser_temporary_permissions_tabs,1,"[""browser_temporary_permissions_tabs""]"
671,HCM experience matches spec,1,"[""HCM experience matches spec""]"
672,socorro aggregations crashing thread name,1,"[""socorro aggregations crashing thread name""]"
673,sourcemapped breakpoint console,1,"[""sourcemapped breakpoint console""]"
674,PiP background playback broken,1,"[""PiP background playback broken""]"
675,invalid page fault,1,"[""invalid page fault""]"
676,shape mutation property added,1,"[""shape mutation property added""]"
677,GeckoViewMediaControl ESM module conversion,1,"[""GeckoViewMediaControl ESM module conversion""]"
678,goldfish-opengl samplerExternalOES,1,"[""goldfish-opengl samplerExternalOES""]"
679,browser_script_command_execute_throw,1,"[""browser_script_command_execute_throw""]"
680,future experiment pref prerequisite,1,"[""future experiment pref prerequisite""]"
681,UBSan SEGV READ memory,1,"[""UBSan SEGV READ memory""]"
682,98% startup crash rate,1,"[""98% startup crash rate""]"
683,AddLazyFunctionsForCompartment crash,1,"[""AddLazyFunctionsForCompartment crash""]"
684,Enrollment Paused blocked,1,"[""Enrollment Paused blocked""]"
685,mozapps extensions metrics path,1,"[""mozapps extensions metrics path""]"
686,nsDNSLookup CallOnFound,1,"[""nsDNSLookup CallOnFound""]"
687,security flag removed,1,"[""security flag removed""]"
688,duplicate regressor,1,"[""duplicate regressor""]"
689,bogus size guard,1,"[""bogus size guard""]"
690,needinfo uireview,1,"[""needinfo uireview""]"
691,Wayland X11 difference,1,"[""Wayland X11 difference""]"
692,max difference 255,1,"[""max difference 255""]"
693,See Also limitation,1,"[""See Also limitation""]"
694,fog-update-bot probe-scraper PR,1,"[""fog-update-bot probe-scraper PR""]"
695,user.js profile enrollment,1,"[""user.js profile enrollment""]"
696,autoland mozilla-inbound failures,1,"[""autoland mozilla-inbound failures""]"
697,pref flip disable websockets,1,"[""pref flip disable websockets""]"
698,Mac regression verified,1,"[""Mac regression verified""]"
699,pretty animation,1,"[""pretty animation""]"
700,Samsung Galaxy S9 Android 8,1,"[""Samsung Galaxy S9 Android 8""]"
701,PDT priority flag,1,"[""PDT priority flag""]"
702,TestHelper verifyUrl visible,1,"[""TestHelper verifyUrl visible""]"
703,cluster bug,1,"[""cluster bug""]"
704,natural enrollment required,1,"[""natural enrollment required""]"
705,Events.yaml schema,1,"[""Events.yaml schema""]"
706,targeting criteria verification,1,"[""targeting criteria verification""]"
707,generated-extension.xpi leftover,1,"[""generated-extension.xpi leftover""]"
708,print backgrounds option,1,"[""print backgrounds option""]"
709,initTestCrasherSymbols not function,1,"[""initTestCrasherSymbols not function""]"
710,nsGenericHTMLContainerElement double free,1,"[""nsGenericHTMLContainerElement double free""]"
711,FrecencyRecalculator Places init,1,"[""FrecencyRecalculator Places init""]"
712,mozStorageRow.cpp mNameHashtable,1,"[""mozStorageRow.cpp mNameHashtable""]"
713,Google common library affected sites,1,"[""Google common library affected sites""]"
714,async shutdown service NS_ERROR_FILE_NOT_FOUND,1,"[""async shutdown service NS_ERROR_FILE_NOT_FOUND""]"
715,platform health check dashboard,1,"[""platform health check dashboard""]"
716,mobile desktop mode,1,"[""mobile desktop mode""]"
717,top crash beta 41,1,"[""top crash beta 41""]"
718,css-sizing WPT,1,"[""css-sizing WPT""]"
719,x-coord sprite cache,1,"[""x-coord sprite cache""]"
720,WebRender shippable perma,1,"[""WebRender shippable perma""]"
721,shell-only issue,1,"[""shell-only issue""]"
722,probe_scraper repositories.yaml dependency,1,"[""probe_scraper repositories.yaml dependency""]"
723,216 remaining skipped,1,"[""216 remaining skipped""]"
724,Ctrl+Shift+P new window,1,"[""Ctrl+Shift+P new window""]"
725,uninstalled font name activation,1,"[""uninstalled font name activation""]"
726,private browsing session clear reproduce,1,"[""private browsing session clear reproduce""]"
727,ion-offthread-compile disabled,1,"[""ion-offthread-compile disabled""]"
728,Caret Browsing keyboard navigation,1,"[""Caret Browsing keyboard navigation""]"
729,Mac only,1,"[""Mac only""]"
730,extend recording,1,"[""extend recording""]"
731,Twitch position parity,1,"[""Twitch position parity""]"
732,STATIC_DEPENDENCY_ONLY DLL block,1,"[""STATIC_DEPENDENCY_ONLY DLL block""]"
733,ClearBidiControls SEGV,1,"[""ClearBidiControls SEGV""]"
734,BaseThreadInitThunk neutering,1,"[""BaseThreadInitThunk neutering""]"
735,queue_empty assertion,1,"[""queue_empty assertion""]"
736,HTML content sink,1,"[""HTML content sink""]"
737,vsync disabled timeout,1,"[""vsync disabled timeout""]"
738,float rendering bug,1,"[""float rendering bug""]"
739,secret key passphrase loop,1,"[""secret key passphrase loop""]"
740,null-jump non-security,1,"[""null-jump non-security""]"
741,ice_unittest.cpp:1605,1,"[""ice_unittest.cpp:1605""]"
742,CI regression scenario testing,1,"[""CI regression scenario testing""]"
743,telemetry opt-out,1,"[""telemetry opt-out""]"
744,layout regression fix,1,"[""layout regression fix""]"
745,OK button not visible,1,"[""OK button not visible""]"
746,NS_ERROR_OMNIJAR_CORRUPT missing,1,"[""NS_ERROR_OMNIJAR_CORRUPT missing""]"
747,allow-unsigned-executable-memory,1,"[""allow-unsigned-executable-memory""]"
748,callout message not triggered,1,"[""callout message not triggered""]"
749,destroyed docshell resume loading,1,"[""destroyed docshell resume loading""]"
750,long attachment description,1,"[""long attachment description""]"
751,metrics_index.py wrong list,1,"[""metrics_index.py wrong list""]"
752,ink overflow coordinates,1,"[""ink overflow coordinates""]"
753,no-ti no-fpu,1,"[""no-ti no-fpu""]"
754,fixIterator replacement,1,"[""fixIterator replacement""]"
755,auto-006.html timeout,1,"[""auto-006.html timeout""]"
756,VP9 version mismatch torn state,1,"[""VP9 version mismatch torn state""]"
757,contile top sites cache,1,"[""contile top sites cache""]"
758,InitClients shutdown phase,1,"[""InitClients shutdown phase""]"
759,NVIDIA GPU shared handle,1,"[""NVIDIA GPU shared handle""]"
760,profile selector HCM behavior,1,"[""profile selector HCM behavior""]"
761,1.8 branch regression,1,"[""1.8 branch regression""]"
762,memory and cpu,1,"[""memory and cpu""]"
763,private mode same,1,"[""private mode same""]"
764,CVSS score 10,1,"[""CVSS score 10""]"
765,Object.keys replacement,1,"[""Object.keys replacement""]"
766,AudioDataValue pointer cast,1,"[""AudioDataValue pointer cast""]"
767,head_crashreporter cleanup,1,"[""head_crashreporter cleanup""]"
768,GetBidiControl continuation value,1,"[""GetBidiControl continuation value""]"
769,perma timeout beta,1,"[""perma timeout beta""]"
770,Pixel5 AArch64 tier 2,1,"[""Pixel5 AArch64 tier 2""]"
771,PaintStyleImageLayerWithSC codepath,1,"[""PaintStyleImageLayerWithSC codepath""]"
772,linux2404-x86_64 opt,1,"[""linux2404-x86_64 opt""]"
773,unicode-bidi continuation mismatch,1,"[""unicode-bidi continuation mismatch""]"
