cluster_id,canonical_phrase,phrase_count,phrases
385,host,3,"[""host"", ""host"", ""hostname""]"
386,genmodulebase,1,"[""genmodulebase""]"
387,pop folders,2,"[""pop folders"", ""loading pop folders""]"
388,nt5,2,"[""nt sp5"", ""nt5""]"
389,necko,8,"[""necko"", ""necko lands"", ""necko landing right"", ""necko"", ""necko"", ""necko responsibility"", ""post necko"", ""necko""]"
390,authenticate,5,"[""authentication"", ""auth"", ""authenticate"", ""www authenticate"", ""authorization""]"
391,uncompression routine prepending sd,2,"[""routine prepending sd"", ""uncompression routine prepending sd""]"
392,displays,1,"[""displays""]"
393,createattribute,1,"[""createattribute""]"
394,mccabe,2,"[""mccabe"", ""mccabe""]"
395,latin chars lang,3,"[""chars lang"", ""latin1 chars lang"", ""latin chars lang""]"
396,mailnews,2,"[""mailnews"", ""mailnews mime""]"
397,explicitly changed,1,"[""explicitly changed""]"
398,nsblockframe,2,"[""nsblockframe cpp"", ""nsblockframe""]"
399,tooltip,4,"[""tooltip"", ""tooltips"", ""tooltips"", ""tooltip""]"
400,longer netscape changing qa,3,"[""longer netscape changing"", ""netscape changing qa"", ""longer netscape changing qa""]"
401,case image,1,"[""case image""]"
402,pwa tabs fenix,2,"[""tabs fenix"", ""pwa tabs fenix""]"
403,html4 support,1,"[""html4 support""]"
404,general ini section parsing,1,"[""general ini section parsing""]"
405,widget set,2,"[""widget set"", ""widget set""]"
406,seperate,2,"[""seperate"", ""separating""]"
407,painting,2,"[""repaint"", ""painting""]"
408,renders,2,"[""renders"", ""rendered""]"
409,dtds,2,"[""dtds"", ""dtd""]"
410,agent pref,2,"[""agent pref"", ""user agent pref""]"
411,neatly sidestep,2,"[""sidestep"", ""neatly sidestep""]"
412,chromium,1,"[""chromium""]"
413,body,1,"[""body""]"
414,sidebar,2,"[""sidebar"", ""sidebar""]"
415,popups,2,"[""popups"", ""popup""]"
416,non localizable xul,4,"[""localizable xul file"", ""xul localizable"", ""non localizable xul"", ""xul non localizable xul""]"
417,source window,1,"[""source window""]"
418,shouldn work completely,1,"[""shouldn work completely""]"
419,tall image,1,"[""tall image""]"
420,selectable items,1,"[""selectable items""]"
421,communicator button css,2,"[""button css"", ""communicator button css""]"
422,xul,4,"[""xul"", ""xul non"", ""xul css"", ""xul""]"
423,default browser option,2,"[""browser option"", ""default browser option""]"
424,control,1,"[""control""]"
425,sp5 changing summary,2,"[""sp5 changing summary"", ""winnt4 sp5 changing summary""]"
426,foomodule,1,"[""foomodule""]"
427,apath,2,"[""apath"", ""location apath""]"
428,comm,2,"[""comm"", ""comm opt""]"
429,netscape confidential,2,"[""netscape confidential"", ""netscape confidential""]"
430,reg expand sz,3,"[""expand sz"", ""reg expand sz"", ""example reg expand sz""]"
431,onkeypress,2,"[""onkeypress"", ""keypress keyup""]"
432,summary field,2,"[""summary field removing extraneous"", ""summary field""]"
433,textarea,2,"[""textarea"", ""textarea""]"
434,makefile,1,"[""makefile""]"
435,18 00,1,"[""18 00""]"
436,right click,1,"[""right click""]"
437,calling nsipluginmanger geturl,2,"[""nsipluginmanger geturl"", ""calling nsipluginmanger geturl""]"
438,application support,1,"[""application support""]"
439,xp apps html dialogs,3,"[""apps html dialogs"", ""xp apps html"", ""xp apps html dialogs""]"
440,beta2,3,"[""beta3"", ""beta2"", ""beta2""]"
441,getcontent aselement islink,1,"[""getcontent aselement islink""]"
442,xlink title,2,"[""xlink"", ""xlink title""]"
443,mathml,1,"[""mathml""]"
444,webkit,1,"[""webkit""]"
445,parent window,2,"[""parent window"", ""child window""]"
446,rjc,1,"[""rjc""]"
447,getdragstate,1,"[""getdragstate""]"
448,nss,1,"[""nss""]"
449,macintosh save,1,"[""macintosh save""]"
450,netscape en unix shouldn,1,"[""netscape en unix shouldn""]"
451,appleevents,2,"[""appleevents"", ""appleevent""]"
452,damn cnn,1,"[""damn cnn""]"
453,selecting,4,"[""select"", ""selection"", ""selection"", ""selecting""]"
454,m11 moving,2,"[""m11 moving"", ""m11 works correctly""]"
455,focus pseudo class,1,"[""focus pseudo class""]"
456,dotted,5,"[""dotted"", ""dotted borders"", ""dotted"", ""dotted"", ""dotted line""]"
457,generror,1,"[""generror""]"
458,thread pane,2,"[""thread pane"", ""thread pane""]"
459,context settings,2,"[""context settings"", ""style context settings""]"
460,easily confused,1,"[""easily confused""]"
461,hardware,1,"[""hardware""]"
462,context menus,2,"[""context menus"", ""native context menus""]"
463,architectural work,2,"[""architectural work"", ""fundamental architectural work""]"
464,shutdown,3,"[""shutdown"", ""shutdown messenger"", ""shutdown""]"
465,putting paw,1,"[""putting paw""]"
466,border,3,"[""border style"", ""border"", ""border""]"
467,nsifilespec,2,"[""nsifilespec"", ""nsifilespec idl""]"
468,screen,1,"[""screen""]"
469,ship beta,1,"[""ship beta""]"
470,moi la deluge merci,1,"[""moi la deluge merci""]"
471,dll necko,3,"[""dll necko"", ""necko dll"", ""dll necko dll""]"
472,ver,1,"[""ver""]"
473,base src nsframeimageloader cpp,2,"[""layout base src nsframeimageloader"", ""base src nsframeimageloader cpp""]"
474,pref network proxy http,2,"[""pref network proxy http"", ""user pref network proxy""]"
475,altgr,2,"[""altgr"", ""altgr key""]"
476,news networking,2,"[""news networking"", ""mail news networking""]"
477,window means,1,"[""window means""]"
478,file chrome messenger content,2,"[""file chrome"", ""file chrome messenger content""]"
479,refactoring,1,"[""refactoring""]"
480,hold,1,"[""hold""]"
481,xptoolkit xpwidget,1,"[""xptoolkit xpwidget""]"
482,navigation,1,"[""navigation""]"
483,premature scroll bar,1,"[""premature scroll bar""]"
484,download tgz,4,"[""tgz"", ""download tgz"", ""download tgz file"", ""tgz files""]"
485,max element,2,"[""max element"", ""max element size""]"
486,unix shouldn,2,"[""unix shouldn"", ""unix""]"
487,agent string,2,"[""agent string"", ""user agent string""]"
488,scrolling disabled,1,"[""scrolling disabled""]"
489,issue set,1,"[""issue set""]"
490,exhibit,1,"[""exhibit""]"
491,ui spec,1,"[""ui spec""]"
492,native context,1,"[""native context""]"
493,samba,1,"[""samba""]"
494,ns style user modify,1,"[""ns style user modify""]"
495,xhtml,2,"[""xhtml"", ""xml xhtml""]"
496,change pushed,1,"[""change pushed""]"
497,title attribute,1,"[""title attribute""]"
498,text frames,1,"[""text frames""]"
499,page title html,3,"[""page title"", ""title html"", ""page title html""]"
500,nt xp,1,"[""nt xp""]"
501,selected option,2,"[""selected option"", ""selected option drawn""]"
502,anymore,1,"[""anymore""]"
503,trivia sake,1,"[""trivia sake""]"
504,chapter,1,"[""chapter""]"
505,span,1,"[""span""]"
506,quit,1,"[""quit""]"
507,buzilla,1,"[""buzilla""]"
508,level,1,"[""level""]"
509,nsnull aview null view,1,"[""nsnull aview null view""]"
510,idl,1,"[""idl""]"
511,mats,1,"[""mats""]"
512,recorded,1,"[""recorded""]"
513,min,1,"[""min""]"
514,ui add,1,"[""ui add""]"
515,skin work,1,"[""skin work""]"
516,available shortly,1,"[""available shortly""]"
517,box handy,1,"[""box handy""]"
518,workaround,1,"[""workaround""]"
519,00 950,2,"[""00 950a"", ""00 950""]"
520,spawned,1,"[""spawned""]"
521,shy,1,"[""shy""]"
522,test suite compliance,1,"[""test suite compliance""]"
523,nitpick,1,"[""nitpick""]"
524,independent,1,"[""independent""]"
525,jay,1,"[""jay""]"
526,clsid,1,"[""clsid""]"
527,akkana,1,"[""akkana""]"
528,des,1,"[""des""]"
529,layout constraints,1,"[""layout constraints""]"
530,api,1,"[""api""]"
531,clipboard,2,"[""clipboard"", ""clipboard""]"
532,middle,1,"[""middle""]"
533,public,1,"[""public""]"
534,embed,1,"[""embed""]"
535,set default,2,"[""set default"", ""default""]"
536,replay,1,"[""replay""]"
537,iterators,1,"[""iterators""]"
538,area instead,1,"[""area instead""]"
539,gated,1,"[""gated""]"
540,instead returned,1,"[""instead returned""]"
541,match,1,"[""match""]"
542,wallet,1,"[""wallet""]"
543,sun firewall,1,"[""sun firewall""]"
544,graphical,1,"[""graphical""]"
545,toolbar,6,"[""toolbar"", ""link toolbar"", ""toolbars"", ""toolbar"", ""toolbar behavior"", ""toolbar""]"
546,deprecated,1,"[""deprecated""]"
547,correct stupid error,2,"[""stupid error"", ""correct stupid error""]"
548,undo,1,"[""undo""]"
549,standard mode,1,"[""standard mode""]"
550,main iteration,2,"[""main iteration"", ""main iteration""]"
551,item viewholders,1,"[""item viewholders""]"
552,document body style,1,"[""document body style""]"
553,called twice,1,"[""called twice""]"
554,specific,1,"[""specific""]"
555,text pull,1,"[""text pull""]"
556,ticket,1,"[""ticket""]"
557,method,1,"[""method""]"
558,password,2,"[""password"", ""username password""]"
559,ascale,1,"[""ascale""]"
560,remarking,1,"[""remarking""]"
561,geckoautocompletestoragedelegate,1,"[""geckoautocompletestoragedelegate""]"
562,bogus clearing,1,"[""bogus clearing""]"
563,gfx text,1,"[""gfx text""]"
564,unusable,1,"[""unusable""]"
565,nsidombaseappcore,1,"[""nsidombaseappcore""]"
566,sspi,1,"[""sspi""]"
567,valeski,1,"[""valeski""]"
568,html metabug,1,"[""html metabug""]"
569,easy way,1,"[""easy way""]"
570,scott work,1,"[""scott work""]"
571,tree scrolls,1,"[""tree scrolls""]"
572,breaking,1,"[""breaking""]"
573,viewing pleasure,1,"[""viewing pleasure""]"
574,oji,2,"[""oji"", ""oji""]"
575,press,1,"[""press""]"
576,mis,1,"[""mis""]"
577,266,1,"[""266""]"
578,home httpd html,1,"[""home httpd html""]"
579,custom,1,"[""custom""]"
580,nsobjectloadingcontent,1,"[""nsobjectloadingcontent""]"
581,critical,1,"[""critical""]"
582,m10 damn cnn removed,1,"[""m10 damn cnn removed""]"
583,p2 enhancement,1,"[""p2 enhancement""]"
584,safari,1,"[""safari""]"
585,rick 1w,1,"[""rick 1w""]"
586,cancel button,1,"[""cancel button""]"
587,positioning,1,"[""positioning""]"
588,key html,1,"[""key html""]"
589,cfg,1,"[""cfg""]"
590,event viewer,1,"[""event viewer""]"
591,destinctive,1,"[""destinctive""]"
592,annoyed usually available,1,"[""annoyed usually available""]"
593,live,1,"[""live""]"
594,evena,1,"[""evena""]"
595,appropriate closing useless,2,"[""closing useless"", ""appropriate closing useless""]"
596,watching,1,"[""watching""]"
597,eip,3,"[""eip"", ""eip ff"", ""eip""]"
598,nseventstatemanager,1,"[""nseventstatemanager""]"
599,stranger,1,"[""stranger""]"
600,behaviour spec,1,"[""behaviour spec""]"
601,mlines,1,"[""mlines""]"
602,resummarizing,1,"[""resummarizing""]"
603,ready,1,"[""ready""]"
604,known ahead,1,"[""known ahead""]"
605,res samples,1,"[""res samples""]"
606,keyword server,1,"[""keyword server""]"
607,bluejay,1,"[""bluejay""]"
608,service creates,1,"[""service creates""]"
609,setattr,1,"[""setattr""]"
610,structs,1,"[""structs""]"
611,content type,1,"[""content type""]"
612,did intend,1,"[""did intend""]"
613,requestor,1,"[""requestor""]"
614,previous,1,"[""previous""]"
615,intended,1,"[""intended""]"
616,dont,1,"[""dont""]"
617,patch v0,1,"[""patch v0""]"
618,design decision,1,"[""design decision""]"
619,margin 1em,1,"[""margin 1em""]"
620,autocomplete,1,"[""autocomplete""]"
621,unless qa,1,"[""unless qa""]"
622,verfied,1,"[""verfied""]"
623,crash,1,"[""crash""]"
624,string smrtupdt,1,"[""string smrtupdt""]"
625,resize browser,2,"[""resize browser"", ""resize browser window""]"
626,gzip,1,"[""gzip""]"
627,page loading communicator,1,"[""page loading communicator""]"
628,deleted feature,1,"[""deleted feature""]"
629,inquiry,1,"[""inquiry""]"
630,mcom,1,"[""mcom""]"
631,bmw,1,"[""bmw""]"
632,var,1,"[""var""]"
633,gif,1,"[""gif""]"
634,founder,1,"[""founder""]"
635,copy operation,1,"[""copy operation""]"
636,expanding,1,"[""expanding""]"
637,help roll,1,"[""help roll""]"
638,visited,1,"[""visited""]"
639,app,1,"[""app""]"
640,email talked,1,"[""email talked""]"
641,copyright,1,"[""copyright""]"
642,os field,1,"[""os field""]"
643,vectra vl,1,"[""vectra vl""]"
644,objecturichanged,1,"[""objecturichanged""]"
645,m9 feel free,1,"[""m9 feel free""]"
646,reappears,1,"[""reappears""]"
647,extraction,1,"[""extraction""]"
648,mozillazine page,1,"[""mozillazine page""]"
649,bonsai,1,"[""bonsai""]"
650,lets,2,"[""lets"", ""lets""]"
651,idiot,1,"[""idiot""]"
652,dashed,1,"[""dashed""]"
653,ascent,1,"[""ascent""]"
654,gimp works fine reassigning,1,"[""gimp works fine reassigning""]"
655,nsichannel,1,"[""nsichannel""]"
656,nscssframeconstructor,1,"[""nscssframeconstructor""]"
657,href foo html,1,"[""href foo html""]"
658,movegeckoicon,1,"[""movegeckoicon""]"
659,listed,1,"[""listed""]"
660,shrink,1,"[""shrink""]"
661,machines,1,"[""machines""]"
662,usual according,1,"[""usual according""]"
663,classification,1,"[""classification""]"
664,experiment fenix,1,"[""experiment fenix""]"
665,chrome messenger content default,2,"[""messenger content default"", ""chrome messenger content default""]"
666,plugin,2,"[""plugin"", ""plugins""]"
667,unused,1,"[""unused""]"
668,gtk signal connect object,1,"[""gtk signal connect object""]"
669,truncated,1,"[""truncated""]"
670,head,1,"[""head""]"
671,anotify,1,"[""anotify""]"
672,terminated,1,"[""terminated""]"
673,bugscape,1,"[""bugscape""]"
674,addressee line,2,"[""addressee"", ""addressee line""]"
675,protocol,1,"[""protocol""]"
676,work,1,"[""work""]"
677,globaloverlay,1,"[""globaloverlay""]"
678,closes fall,1,"[""closes fall""]"
679,icab,1,"[""icab""]"
680,hover style,1,"[""hover style""]"
681,map element,1,"[""map element""]"
682,code incorrectly m10 reassigning,1,"[""code incorrectly m10 reassigning""]"
683,file followup,1,"[""file followup""]"
684,bndl,1,"[""bndl""]"
685,passed,1,"[""passed""]"
686,710,1,"[""710""]"
687,webshell,1,"[""webshell""]"
688,cell,1,"[""cell""]"
689,automated attack programs,1,"[""automated attack programs""]"
690,tmpl,1,"[""tmpl""]"
691,dispatching,1,"[""dispatching""]"
692,general,1,"[""general""]"
693,troublesome,1,"[""troublesome""]"
694,impersonates,1,"[""impersonates""]"
695,workflow,1,"[""workflow""]"
696,wizard,1,"[""wizard""]"
697,vendorcomment,1,"[""vendorcomment""]"
698,gfx widgets enabled,1,"[""gfx widgets enabled""]"
699,00 customer wants ability,1,"[""00 customer wants ability""]"
700,jsinterp,1,"[""jsinterp""]"
701,mail did,1,"[""mail did""]"
702,xif,1,"[""xif""]"
703,different platforms react,1,"[""different platforms react""]"
704,arg,1,"[""arg""]"
705,goback goforward,1,"[""goback goforward""]"
706,leaks,1,"[""leaks""]"
707,percentage,1,"[""percentage""]"
708,putting,1,"[""putting""]"
709,cubicle,1,"[""cubicle""]"
710,window history,1,"[""window history""]"
711,netkeeping seal,1,"[""netkeeping seal""]"
712,corners,1,"[""corners""]"
713,row,1,"[""row""]"
714,instantiate,1,"[""instantiate""]"
715,ktlint,1,"[""ktlint""]"
716,blockquote,1,"[""blockquote""]"
717,getinstallorder,1,"[""getinstallorder""]"
718,content sinks,1,"[""content sinks""]"
719,numbers mean moving,1,"[""numbers mean moving""]"
720,sites,1,"[""sites""]"
721,ascii data,1,"[""ascii data""]"
722,address book window,1,"[""address book window""]"
723,browser yields premature,1,"[""browser yields premature""]"
724,legal,1,"[""legal""]"
725,bit bucket,2,"[""bucket"", ""bit bucket""]"
726,components close add optional,1,"[""components close add optional""]"
727,control panel,1,"[""control panel""]"
728,linktag,1,"[""linktag""]"
729,line terminated data,1,"[""line terminated data""]"
730,wbr,1,"[""wbr""]"
731,gtk,1,"[""gtk""]"
732,multiselect,1,"[""multiselect""]"
733,functions,1,"[""functions""]"
734,submited,1,"[""submited""]"
735,directory listing,1,"[""directory listing""]"
736,course defeats,1,"[""course defeats""]"
737,chrome urls,1,"[""chrome urls""]"
738,menu behavior lower,1,"[""menu behavior lower""]"
739,fetch,1,"[""fetch""]"
740,force,1,"[""force""]"
741,gtk selection data,1,"[""gtk selection data""]"
742,test8,1,"[""test8""]"
743,download html,1,"[""download html""]"
744,10 pt,1,"[""10 pt""]"
745,redo,1,"[""redo""]"
746,quantify,1,"[""quantify""]"
747,original subject,1,"[""original subject""]"
748,tonewcstring,1,"[""tonewcstring""]"
749,nsstopwatch putting,1,"[""nsstopwatch putting""]"
750,hooking,1,"[""hooking""]"
751,xul xml xhtml,2,"[""xul xml"", ""xul xml xhtml""]"
752,winnt4 sp5,2,"[""winnt4 sp5"", ""winnt4 sp5 changing""]"
753,communicator,1,"[""communicator""]"
754,feature complete,1,"[""feature complete""]"
755,treat,1,"[""treat""]"
756,major,1,"[""major""]"
757,editorsetselectionfromoffset,1,"[""editorsetselectionfromoffset""]"
758,nstimergtk,1,"[""nstimergtk""]"
759,dpi,1,"[""dpi""]"
760,15th retarget,1,"[""15th retarget""]"
761,ptr,1,"[""ptr""]"
762,include help,1,"[""include help""]"
763,longer promising,1,"[""longer promising""]"
764,js invoke,1,"[""js invoke""]"
765,ttbox,1,"[""ttbox""]"
766,sched,1,"[""sched""]"
767,time,1,"[""time""]"
768,real problem,1,"[""real problem""]"
769,type native,1,"[""type native""]"
770,blink,2,"[""blinking"", ""blink""]"
771,const,1,"[""const""]"
772,comctl32,2,"[""comctl32"", ""comctl32 dll""]"
773,discontiguous selection,1,"[""discontiguous selection""]"
774,autofill,1,"[""autofill""]"
775,checksetup,1,"[""checksetup""]"
776,wine download,1,"[""wine download""]"
777,script,2,"[""script"", ""script""]"
778,smart window,1,"[""smart window""]"
779,seamonkey non crypto,1,"[""seamonkey non crypto""]"
780,07 13 33 enhancements,1,"[""07 13 33 enhancements""]"
781,015f,2,"[""015f"", ""013f""]"
782,properties windows ver,2,"[""properties windows"", ""properties windows ver""]"
783,sizes message window,1,"[""sizes message window""]"
784,cloned window,2,"[""cloned window"", ""clone window""]"
785,sync strings workflow,1,"[""sync strings workflow""]"
786,stream,1,"[""stream""]"
787,shapes,1,"[""shapes""]"
788,picker dialog,1,"[""picker dialog""]"
789,output,1,"[""output""]"
790,authors,1,"[""authors""]"
791,c1 7f,1,"[""c1 7f""]"
792,html document inside,1,"[""html document inside""]"
793,fallback,1,"[""fallback""]"
794,wrapping,2,"[""shrink wrapping"", ""wrapping""]"
795,internet config,1,"[""internet config""]"
796,xx seconds,1,"[""xx seconds""]"
797,deluge,1,"[""deluge""]"
798,access,1,"[""access""]"
799,truncation,1,"[""truncation""]"
800,called took,1,"[""called took""]"
801,added word arch,1,"[""added word arch""]"
802,recently closed,1,"[""recently closed""]"
803,getskippedcontent,1,"[""getskippedcontent""]"
804,followup,1,"[""followup""]"
805,vote,1,"[""vote""]"
806,transitional,1,"[""transitional""]"
807,w3proxy,1,"[""w3proxy""]"
808,imagelib,1,"[""imagelib""]"
809,snipe,1,"[""snipe""]"
810,p3 450,1,"[""p3 450""]"
811,choffman sez,1,"[""choffman sez""]"
812,provider request,1,"[""provider request""]"
813,en x11,1,"[""en x11""]"
814,ecx ds 013f esi,2,"[""ecx ds 013f esi"", ""ds 013f esi fs""]"
815,background highlight,2,"[""highlight"", ""background highlight""]"
816,hasn gone,1,"[""hasn gone""]"
817,compliance,1,"[""compliance""]"
818,approval,1,"[""approval""]"
819,verticalalignframes,1,"[""verticalalignframes""]"
820,07 13 33,1,"[""07 13 33""]"
821,performance analysis clobbering,1,"[""performance analysis clobbering""]"
822,url parsing,1,"[""url parsing""]"
823,required did,1,"[""required did""]"
824,message netscape caused,1,"[""message netscape caused""]"
825,international,1,"[""international""]"
826,m10 added dependencies,1,"[""m10 added dependencies""]"
827,times updating qa,1,"[""times updating qa""]"
828,destroyed,1,"[""destroyed""]"
829,libxpcom,1,"[""libxpcom""]"
830,navigator exits file,1,"[""navigator exits file""]"
831,nullplugin,1,"[""nullplugin""]"
832,current page,1,"[""current page""]"
833,addressing field,1,"[""addressing field""]"
834,appcore shutdown change appcores,4,"[""shutdown change appcores"", ""appcore shutdown"", ""appcore shutdown change"", ""appcore shutdown change appcores""]"
835,pasting,1,"[""pasting""]"
836,webtools,1,"[""webtools""]"
837,named anchor,1,"[""named anchor""]"
838,compact attribute,1,"[""compact attribute""]"
839,gdb,1,"[""gdb""]"
840,declaring type,1,"[""declaring type""]"
841,grumble,1,"[""grumble""]"
842,filemon,1,"[""filemon""]"
843,exception,1,"[""exception""]"
844,international keyboard layout,3,"[""keyboard layout"", ""international keyboard"", ""international keyboard layout""]"
845,depend,2,"[""depend"", ""depends""]"
846,square,1,"[""square""]"
847,username,1,"[""username""]"
848,mcd bij,1,"[""mcd bij""]"
849,overflow area,1,"[""overflow area""]"
850,edittext,1,"[""edittext""]"
851,calls editshell exit,2,"[""editshell exit"", ""calls editshell exit""]"
852,strings,1,"[""strings""]"
853,confidential,1,"[""confidential""]"
854,watchlist,1,"[""watchlist""]"
855,line engineers,1,"[""line engineers""]"
856,pull,1,"[""pull""]"
857,splitter,1,"[""splitter""]"
858,m30 mass,1,"[""m30 mass""]"
859,soft,1,"[""soft""]"
860,ctrl,1,"[""ctrl""]"
861,ought,1,"[""ought""]"
862,expected results scrolling,2,"[""results scrolling"", ""expected results scrolling""]"
863,rel,1,"[""rel""]"
864,xpcom,1,"[""xpcom""]"
865,produces,1,"[""produces""]"
866,beta unless,1,"[""beta unless""]"
867,mascent,1,"[""mascent""]"
868,ua css,1,"[""ua css""]"
869,nav window,1,"[""nav window""]"
870,corrupted,1,"[""corrupted""]"
871,gmain,1,"[""gmain""]"
872,mouseover links,1,"[""mouseover links""]"
873,nimbus experiment,1,"[""nimbus experiment""]"
874,adapt,1,"[""adapt""]"
875,poster,1,"[""poster""]"
876,point closing,1,"[""point closing""]"
877,succession,1,"[""succession""]"
878,alternative text,1,"[""alternative text""]"
879,generate bookmarks folders automatically,1,"[""generate bookmarks folders automatically""]"
880,accepting,1,"[""accepting""]"
881,progress,1,"[""progress""]"
882,run ins,1,"[""run ins""]"
883,ime,1,"[""ime""]"
884,device,1,"[""device""]"
885,finish rendering,1,"[""finish rendering""]"
886,ender,1,"[""ender""]"
887,regions,1,"[""regions""]"
888,desired size,1,"[""desired size""]"
889,future moving,1,"[""future moving""]"
890,time stamp,1,"[""time stamp""]"
891,doctype,1,"[""doctype""]"
892,applet,2,"[""applet"", ""applets""]"
893,image url,1,"[""image url""]"
894,url bar,1,"[""url bar""]"
895,classic,1,"[""classic""]"
896,existing words,1,"[""existing words""]"
897,updateview drops dirty rects,1,"[""updateview drops dirty rects""]"
898,till,1,"[""till""]"
899,eborderstyle,1,"[""eborderstyle""]"
900,sec,1,"[""sec""]"
901,pub users,1,"[""pub users""]"
902,pref cleanup,1,"[""pref cleanup""]"
903,pointy,1,"[""pointy""]"
904,magic number,1,"[""magic number""]"
905,content area,1,"[""content area""]"
906,handling hasn gone,1,"[""handling hasn gone""]"
907,connection,2,"[""connection"", ""connection""]"
908,boys,1,"[""boys""]"
909,upper,1,"[""upper""]"
910,best results view,1,"[""best results view""]"
911,fires,1,"[""fires""]"
912,trigger repaint,1,"[""trigger repaint""]"
913,talkback,2,"[""talkback"", ""talkback""]"
914,link types,1,"[""link types""]"
915,schedule,1,"[""schedule""]"
916,close add optional user,1,"[""close add optional user""]"
917,ia32,1,"[""ia32""]"
918,html input,1,"[""html input""]"
919,fun,1,"[""fun""]"
920,document inside apprunner,1,"[""document inside apprunner""]"
921,separator,1,"[""separator""]"
922,list style,1,"[""list style""]"
923,support urls,1,"[""support urls""]"
924,localizable,1,"[""localizable""]"
925,xor,1,"[""xor""]"
926,mail specific,1,"[""mail specific""]"
927,messenger,1,"[""messenger""]"
928,dead key,2,"[""dead key"", ""dead keys""]"
929,whiteboard,1,"[""whiteboard""]"
930,m20,1,"[""m20""]"
931,require passwords,1,"[""require passwords""]"
932,japanese,1,"[""japanese""]"
933,minus extension,1,"[""minus extension""]"
934,compact dl,3,"[""dl compact"", ""compact dls"", ""compact dl""]"
935,user modify,1,"[""user modify""]"
936,caption,2,"[""caption"", ""captions""]"
937,quantify trace,1,"[""quantify trace""]"
938,form element,1,"[""form element""]"
939,cite,1,"[""cite""]"
940,nsmacmessagepump,1,"[""nsmacmessagepump""]"
941,js set,1,"[""js set""]"
942,happy campers,1,"[""happy campers""]"
943,unlikely case,1,"[""unlikely case""]"
944,pgdn,1,"[""pgdn""]"
945,menu shell append,1,"[""menu shell append""]"
946,cut copy,1,"[""cut copy""]"
947,uber,1,"[""uber""]"
948,imported,1,"[""imported""]"
949,arguments,1,"[""arguments""]"
950,panels,1,"[""panels""]"
951,mfirstchild,1,"[""mfirstchild""]"
952,feature arch implement signed,1,"[""feature arch implement signed""]"
953,rod hooked,1,"[""rod hooked""]"
954,httpd,1,"[""httpd""]"
955,255 characters,1,"[""255 characters""]"
956,topsy turvy,1,"[""topsy turvy""]"
957,manager,1,"[""manager""]"
958,8bit,2,"[""8bit"", ""8bit characters""]"
959,single quote,1,"[""single quote""]"
960,nswebshellwindow,1,"[""nswebshellwindow""]"
961,ie8,1,"[""ie8""]"
962,little girls,1,"[""little girls""]"
963,flyingwindows,1,"[""flyingwindows""]"
964,tutorial,1,"[""tutorial""]"
965,components update,1,"[""components update""]"
966,unmodified,1,"[""unmodified""]"
967,text areas,1,"[""text areas""]"
968,p2 96,1,"[""p2 96""]"
969,inline table,1,"[""inline table""]"
970,win95 tested 16,1,"[""win95 tested 16""]"
971,xul res,2,"[""xul res"", ""xul res samples""]"
972,best results,1,"[""best results""]"
973,correct stupid,1,"[""correct stupid""]"
974,encoding menu,1,"[""encoding menu""]"
975,glossary,1,"[""glossary""]"
976,open link,1,"[""open link""]"
977,malloc,1,"[""malloc""]"
978,add,1,"[""add""]"
979,raptorview,1,"[""raptorview""]"
980,swap,1,"[""swap""]"
981,history,1,"[""history""]"
982,buglist,1,"[""buglist""]"
983,includes,1,"[""includes""]"
984,phase,1,"[""phase""]"
985,messenger performance,1,"[""messenger performance""]"
986,samples,1,"[""samples""]"
987,12 28 53,1,"[""12 28 53""]"
988,nsviewmanager,1,"[""nsviewmanager""]"
989,apple,1,"[""apple""]"
990,emsp,1,"[""emsp""]"
991,direct hits,1,"[""direct hits""]"
992,squawk,1,"[""squawk""]"
993,super long,1,"[""super long""]"
994,wm keydown,1,"[""wm keydown""]"
995,responsibility,1,"[""responsibility""]"
996,deleted,1,"[""deleted""]"
997,xml indentations,1,"[""xml indentations""]"
998,accordion,1,"[""accordion""]"
999,classid,1,"[""classid""]"
1000,block element,1,"[""block element""]"
1001,edu,1,"[""edu""]"
1002,url dispatching,1,"[""url dispatching""]"
1003,accumulate,1,"[""accumulate""]"
